,Title,IMSDB-Genres,Writers,Movie-Title,IMDB-ID,Filename,BOM-url,Distributor,OW-Revenue,OW-Opens,Release-Date,Days-in-Release,MPAA,Runtime,Genres,Widest-Release,Domestic-Total,WorldWide-Total,Budget
529,How to Lose Friends & Alienate People,"['Comedy', 'Romance']",['Peter Straughan'],How_to_Lose_Friends_&_Alienate_People,455538,./data/IMSDB/texts/How_to_Lose_Friends_&_Alienate_People.txt,https://www.boxofficemojo.com/release/rl2941814273,Metro-Goldwyn-Mayer (MGM),"1,430,294","1,750",3-Oct-08,91 days,R,110,"['Biography', 'Comedy', 'Drama', 'Romance']","1,750","2,778,752","19,152,009","28,000,000"
530,How to Train Your Dragon,"['Animation', 'Adventure', 'Comedy']","['Dean DeBlois', 'Chris Sanders']",How_to_Train_Your_Dragon,892769,./data/IMSDB/texts/How_to_Train_Your_Dragon.txt,https://www.boxofficemojo.com/release/rl2908259841,DreamWorks,"43,732,319","4,055",26-Mar-10,281 days,PG,98,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']","4,060","217,581,231","494,878,759","165,000,000"
531,How to Train Your Dragon 2,"['Animation', 'Action', 'Adventure']","['Dean DeBlois', 'Cressida Cowell']",How_to_Train_Your_Dragon_2,1646971,./data/IMSDB/texts/How_to_Train_Your_Dragon_2.txt,https://www.boxofficemojo.com/release/rl2589492737,Twentieth Century Fox,"49,451,322","4,253",13-Jun-14,203 days,PG,102,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']","4,268","177,002,924","621,537,519","145,000,000"
532,Hudson Hawk,"['Action', 'Adventure', 'Comedy', 'Crime']","['Steven E. De Souza', 'Daniel Waters']",Hudson_Hawk,102070,./data/IMSDB/texts/Hudson_Hawk.txt,https://www.boxofficemojo.com/release/rl2656601601,TriStar Pictures,"7,082,820","2,071",24-May-91,222 days,R,100,"['Action', 'Adventure', 'Comedy']","2,072","17,218,080","17,218,080","65,000,000"
533,"Hudsucker Proxy, The","['Comedy', 'Fantasy', 'Romance']","['Joel Coen', 'Ethan Coen', 'Sam Raimi']",Hudsucker_Proxy,110074,./data/IMSDB/texts/Hudsucker_Proxy.txt,https://www.boxofficemojo.com/release/rl2673378817,Warner Bros.,"104,490",5,11-Mar-94,296 days,PG,111,"['Comedy', 'Drama', 'Fantasy']",126,"2,816,518","2,816,518","40,000,000"
534,Human Nature,['Comedy'],['Charlie Kaufman'],Human_Nature,219822,./data/IMSDB/texts/Human_Nature.txt,https://www.boxofficemojo.com/release/rl2388166145,Fine Line Features,"297,340",224,12-Apr-02,264 days,R,96,"['Comedy', 'Drama']",224,"705,308","1,574,660","6,000,000"
535,"Hunt for Red October, The","['Action', 'Adventure', 'Thriller']","['Larry Ferguson', 'Tom Clancy']",Hunt_for_Red_October,99810,./data/IMSDB/texts/Hunt_for_Red_October.txt,https://www.boxofficemojo.com/release/rl4015556097,Paramount Pictures,"17,161,835","1,225",2-Mar-90,305 days,,135,"['Action', 'Adventure', 'Thriller']","1,817","122,012,643","200,512,643","30,000,000"
536,"Hurt Locker, The","['Drama', 'Thriller']","['Mark Boal', 'Kathryn Bigelow']",Hurt_Locker,887912,./data/IMSDB/texts/Hurt_Locker.txt,https://www.boxofficemojo.com/release/rl3831006721,Summit Entertainment,"145,352",4,26-Jun-09,554 days,R,131,"['Drama', 'Thriller', 'War']",535,"17,017,811","49,230,772","15,000,000"
537,I Am Number Four,"['Action', 'Sci-Fi', 'Thriller']","['Alfred Gough', 'Miles Millar']",I_Am_Number_Four,1464540,./data/IMSDB/texts/I_Am_Number_Four.txt,https://www.boxofficemojo.com/release/rl3428353537,Walt Disney Studios Motion Pictures,"19,449,893","3,154",18-Feb-11,317 days,PG-13,111,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","3,156","55,100,437","149,878,437","60,000,000"
538,I am Sam,['Drama'],"['Kristine Johnson', 'Jessie Nelson']",I_am_Sam,277027,./data/IMSDB/texts/I_am_Sam.txt,https://www.boxofficemojo.com/release/rl3445130753,New Line Cinema,"41,779",2,"(Wide)Dec 28, 2001",369 days,PG-13,132,['Drama'],"1,450","40,311,852","97,818,139","22,000,000"
539,I Love You Phillip Morris,"['Comedy', 'Drama', 'Romance']","['Glenn Ficarra', 'John Requa']",I_Love_You_Phillip_Morris,1045772,./data/IMSDB/texts/I_Love_You_Phillip_Morris.txt,https://www.boxofficemojo.com/release/rl1985709569,Roadside Attractions,"112,520",6,3-Dec-10,394 days,R,102,"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance']",100,"2,037,459","20,768,906","13,000,000"
540,I Spit on Your Grave,"['Crime', 'Horror', 'Thriller']",['Adam Rockoff'],I_Spit_on_Your_Grave,1242432,./data/IMSDB/texts/I_Spit_on_Your_Grave.txt,https://www.boxofficemojo.com/release/rl3092940289,Anchor Bay Films,"32,440",12,8-Oct-10,91 days,R,108,"['Horror', 'Thriller']",12,"93,051","1,278,650","2,000,000"
541,I Still Know What You Did Last Summer,"['Horror', 'Mystery', 'Thriller']",['Trey Callaway'],I_Still_Know_What_You_Did_Last_Summer,130018,./data/IMSDB/texts/I_Still_Know_What_You_Did_Last_Summer.txt,https://www.boxofficemojo.com/release/rl3430123009,Sony Pictures Entertainment (SPE),"16,520,038","2,443",13-Nov-98,414 days,R,100,"['Horror', 'Mystery']","2,473","40,002,112","40,002,112","65,000,000"
542,I'll Do Anything,"['Comedy', 'Drama']",['James L. Brooks'],I'll_Do_Anything,110097,./data/IMSDB/texts/I'll_Do_Anything.txt,https://www.boxofficemojo.com/release/rl3729753601,Columbia Pictures,"4,702,625","1,205",4-Feb-94,331 days,PG-13,115,"['Comedy', 'Drama']","1,205","10,424,645","10,424,645","40,000,000"
543,"I, Robot","['Action', 'Sci-Fi', 'Thriller']",['Hillary Seitz'],I,343818,./data/IMSDB/texts/I.txt,https://www.boxofficemojo.com/release/rl1616545281,Twentieth Century Fox,"52,179,887","3,420",16-Jul-04,175 days,PG-13,115,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","3,494","144,801,023","353,133,898","120,000,000"
544,"Ice Storm, The",['Drama'],['James Schamus'],Ice_Storm,119349,./data/IMSDB/texts/Ice_Storm.txt,https://www.boxofficemojo.com/release/rl844858881,Fox Searchlight Pictures,"75,183",3,27-Sep-97,97 days,R,112,['Drama'],230,"8,038,061","8,038,061","18,000,000"
545,"Ides of March, The",['Drama'],"['George Clooney', 'Grant Heslov', 'Beau Willimon']",Ides_of_March,1124035,./data/IMSDB/texts/Ides_of_March.txt,https://www.boxofficemojo.com/release/rl794527233,Sony Pictures Entertainment (SPE),"10,470,143","2,199",7-Oct-11,452 days,R,101,"['Drama', 'Thriller']","2,199","40,962,534","76,338,111","23,000,000"
546,"Imaginarium of Doctor Parnassus, The","['Adventure', 'Fantasy', 'Mystery']","['Terry McKeown', 'Charles Gilliam']",Imaginarium_of_Doctor_Parnassus,1054606,./data/IMSDB/texts/Imaginarium_of_Doctor_Parnassus.txt,https://www.boxofficemojo.com/release/rl1868269057,Sony Pictures Classics,"415,233",48,"(Wide)Dec 25, 2009",372 days,PG-13,123,"['Adventure', 'Comedy', 'Fantasy', 'Mystery']",607,"7,689,607","61,808,775","30,000,000"
547,In the Bedroom,"['Crime', 'Drama']","['Robert Festinger', 'Todd Field']",In_the_Bedroom,247425,./data/IMSDB/texts/In_the_Bedroom.txt,https://www.boxofficemojo.com/release/rl593135105,Miramax,"93,972",4,"(Wide)Nov 23, 2001",404 days,R,131,"['Crime', 'Drama']","1,103","35,930,604","43,368,779","1,700,000"
548,In the Loop,['Comedy'],"['Jesse Armstrong', 'Simon Blackwell', 'Armando Iannucci', 'Tony Roche']",In_the_Loop,1226774,./data/IMSDB/texts/In_the_Loop.txt,https://www.boxofficemojo.com/release/rl660243969,IFC Films,"191,866",8,24-Jul-09,161 days,,106,['Comedy'],92,"2,388,804","7,787,487","800,000"
549,Inception,"['Action', 'Adventure', 'Mystery']",['Christopher Nolan'],Inception,1375666,./data/IMSDB/texts/Inception.txt,https://www.boxofficemojo.com/release/rl2908456449,Warner Bros.,"62,785,337","3,792",16-Jul-10,534 days,PG-13,148,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","3,792","292,576,195","826,137,188","160,000,000"
550,"Incredibles, The","['Animation', 'Family', 'Adventure', 'Action', 'Comedy', 'Sci-Fi']",['Brad Bird'],Incredibles,3606756,./data/IMSDB/texts/Incredibles.txt,https://www.boxofficemojo.com/release/rl2071758337,Walt Disney Studios Motion Pictures,"182,687,905","4,410",15-Jun-18,203 days,PG,118,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']","4,410","608,581,744","1,242,805,359","92,000,000"
551,Independence Day,"['Action', 'Sci-Fi']","['Dean Devlin', 'Roland Emmerich']",Independence_Day,116629,./data/IMSDB/texts/Independence_Day.txt,https://www.boxofficemojo.com/release/rl2656798209,Twentieth Century Fox,"50,228,264","2,882",3-Jul-96,547 days,PG-13,145,"['Action', 'Adventure', 'Sci-Fi']","2,977","306,169,268","817,400,891","75,000,000"
552,Indiana Jones and the Last Crusade,"['Action', 'Adventure']","['George Lucas', 'Philip Kaufman', 'Menno Meyjes', 'Jeffrey Boam']",Indiana_Jones_and_the_Last_Crusade,97576,./data/IMSDB/texts/Indiana_Jones_and_the_Last_Crusade.txt,https://www.boxofficemojo.com/release/rl2539357697,Paramount Pictures,"29,355,021","2,327",24-May-89,222 days,PG-13,127,"['Action', 'Adventure']","2,327","197,171,806","474,171,806","48,000,000"
553,Indiana Jones and the Raiders of the Lost Ark,"['Action', 'Adventure']","['George Lucas', 'Philip Kaufman', 'Lawrence Kasda']",Indiana_Jones_and_the_Raiders_of_the_Lost_Ark,82971,./data/IMSDB/texts/Indiana_Jones_and_the_Raiders_of_the_Lost_Ark.txt,https://www.boxofficemojo.com/release/rl4083844609,Paramount Pictures,"8,305,823","1,078",12-Jun-81,568 days,PG,115,"['Action', 'Adventure']","1,078","212,222,025","353,988,025","18,000,000"
554,Indiana Jones and the Temple of Doom,"['Action', 'Adventure']","['George Lucas', 'Willard Huyck', 'Gloria Katz']",Indiana_Jones_and_the_Temple_of_Doom,87469,./data/IMSDB/texts/Indiana_Jones_and_the_Temple_of_Doom.txt,https://www.boxofficemojo.com/release/rl2455471617,Paramount Pictures,"25,337,110","1,687",23-May-84,223 days,,118,"['Action', 'Adventure']","1,687","179,870,271","333,107,271","28,000,000"
555,Indiana Jones IV,"['Action', 'Adventure']",['Christopher Columbus'],Indiana_Jones_IV,97576,./data/IMSDB/texts/Indiana_Jones_IV.txt,https://www.boxofficemojo.com/release/rl2539357697,Paramount Pictures,"29,355,021","2,327",24-May-89,222 days,PG-13,127,"['Action', 'Adventure']","2,327","197,171,806","474,171,806","48,000,000"
556,"Informant, The","['Comedy', 'Drama', 'Thriller']","['Scott Z. Burns', 'Kurt Eichenwald']",Informant,1833116,./data/IMSDB/texts/Informant.txt,,,,,,,,,,,,,"22,000,000"
557,Inglourious Basterds,"['Action', 'Adventure', 'War']",['Quentin Tarantino'],Inglourious_Basterds,361748,./data/IMSDB/texts/Inglourious_Basterds.txt,https://www.boxofficemojo.com/release/rl4217079297,The Weinstein Company,"38,054,676","3,165",21-Aug-09,140 days,R,153,"['Adventure', 'Drama', 'War']","3,358","120,540,719","321,455,689","70,000,000"
558,"Insider, The","['Drama', 'Thriller']","['Eric Roth', 'Michael Mann']",Insider,6051216,./data/IMSDB/texts/Insider.txt,,,,,,,,,,,,,"68,000,000"
559,Insidious,"['Horror', 'Thriller']",['Leigh Whannell'],Insidious,1591095,./data/IMSDB/texts/Insidious.txt,https://www.boxofficemojo.com/release/rl3428550145,FilmDistrict,"13,271,464","2,408",1-Apr-11,275 days,PG-13,103,"['Horror', 'Mystery', 'Thriller']","2,419","54,009,150","99,557,032","1,500,000"
560,Insomnia,"['Crime', 'Drama', 'Thriller']",['Hilary Seitz'],Insomnia,3174376,./data/IMSDB/texts/Insomnia.txt,,,,,,,,,,,,,"46,000,000"
561,Interstellar,"['Adventure', 'Drama', 'Sci-Fi']",['Jonathan Nolan'],Interstellar,816692,./data/IMSDB/texts/Interstellar.txt,https://www.boxofficemojo.com/release/rl744130049,Paramount Pictures,"47,510,360","3,561","(Wide)Nov 5, 2014",422 days,PG-13,169,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']","3,561","188,020,017","677,896,797","165,000,000"
562,Interview with the Vampire,"['Drama', 'Horror']","['Anne Rice', 'Neil Jordan']",Interview_with_the_Vampire,110148,./data/IMSDB/texts/Interview_with_the_Vampire.txt,https://www.boxofficemojo.com/release/rl576357889,Warner Bros.,"36,389,705","2,604",11-Nov-94,416 days,R,123,"['Drama', 'Horror']","2,604","105,264,608","223,664,608","60,000,000"
563,Into the Wild,"['Adventure', 'Drama']","['Sean Penn', 'Jon Krakauer']",Into_the_Wild,758758,./data/IMSDB/texts/Into_the_Wild.txt,https://www.boxofficemojo.com/release/rl257590785,Paramount Vantage,"212,440",4,"(Wide)Sep 21, 2007",468 days,R,148,"['Adventure', 'Biography', 'Drama']",660,"18,354,356","56,674,477","20,000,000"
564,Into the Woods,"['Adventure', 'Comedy', 'Drama']","['James Lapine', 'Stephen Sondheim']",Into_the_Woods,83907,./data/IMSDB/texts/Into_the_Woods.txt,https://www.boxofficemojo.com/release/rl275940609,Park Circus,"2,073",4,26-Oct-18,67 days,NC-17,85,['Horror'],4,"2,073","2,073","56,200,000"
565,Intolerable Cruelty,"['Comedy', 'Romance', 'Crime']","['Matthew Stone', 'John Romano', 'Robert Ramsey', 'Ethan Coen', 'Joel Coen']",Intolerable_Cruelty,138524,./data/IMSDB/texts/Intolerable_Cruelty.txt,https://www.boxofficemojo.com/release/rl391808513,Universal Pictures,"12,525,075","2,564",10-Oct-03,449 days,PG-13,100,"['Comedy', 'Crime', 'Romance']","2,570","35,327,628","120,801,243","60,000,000"
567,"Invention of Lying, The",['Comedy'],"['Ricky Gervais', 'Matthew Robinson']",Invention_of_Lying,1058017,./data/IMSDB/texts/Invention_of_Lying.txt,https://www.boxofficemojo.com/release/rl1433699841,Warner Bros.,"7,027,472","1,707",2-Oct-09,98 days,PG-13,100,"['Comedy', 'Fantasy', 'Romance']","1,743","18,451,251","32,406,507","18,500,000"
568,Invictus,['Drama'],['Anthony Peckham'],Invictus,1057500,./data/IMSDB/texts/Invictus.txt,https://www.boxofficemojo.com/release/rl827426305,Warner Bros.,"8,611,147","2,125",11-Dec-09,386 days,PG-13,134,"['Biography', 'Drama', 'History', 'Sport']","2,170","37,491,364","122,233,971","60,000,000"
569,"Iron Lady, The",['Drama'],['Abi Morgan'],Iron_Lady,1007029,./data/IMSDB/texts/Iron_Lady.txt,https://www.boxofficemojo.com/release/rl1733985793,The Weinstein Company,"220,409",4,"(Wide)Dec 30, 2011",368 days,PG-13,105,"['Biography', 'Drama']","1,244","30,017,992","115,890,699","10,600,000"
570,"Island, The","['Action', 'Drama', 'Sci-Fi', 'Thriller']",['Caspian Tredwell-Owen'],Island,983946,./data/IMSDB/texts/Island.txt,https://www.boxofficemojo.com/release/rl1611040257,Sony Pictures Entertainment (SPE),"12,310,420","2,784",14-Feb-20,269 days,PG-13,109,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Mystery', 'Thriller']","2,784","27,309,289","48,760,507","7,000,000"
571,It,"['Drama', 'Horror', 'Thriller']","['Chase Palmer', 'Cary Fukunaga']",It,1396484,./data/IMSDB/texts/It.txt,https://www.boxofficemojo.com/release/rl3481241089,Warner Bros.,"123,403,419","4,103",8-Sep-17,119 days,R,135,['Horror'],"4,148","327,481,748","700,381,748","35,000,000"
573,It Happened One Night,"['Romance', 'Comedy']","['Samuel Hopkins Adams', 'Robert Riskin']",It_Happened_One_Night,25316,./data/IMSDB/texts/It_Happened_One_Night.txt,,,,,,,,,,,,,"325,000"
574,It's a Wonderful Life,"['Drama', 'Family', 'Fantasy', 'Romance']","['Frank Capra', 'Frances Goodrich', 'Albert Hackett', 'Jo Swerling']",It's_a_Wonderful_Life,38650,./data/IMSDB/texts/It's_a_Wonderful_Life.txt,,,,,,,,,,,,,"3,180,000"
575,It's Complicated,"['Comedy', 'Romance']",['Nancy Meyers'],It's_Complicated,1230414,./data/IMSDB/texts/It's_Complicated.txt,https://www.boxofficemojo.com/release/rl2942600705,Universal Pictures,"22,100,820","2,887",25-Dec-09,372 days,R,121,"['Comedy', 'Drama', 'Romance']","2,955","112,735,375","219,103,655","85,000,000"
576,"Italian Job, The","['Adventure', 'Action', 'Crime', 'Thriller']","['Donna Powers', 'Wayne Powers', 'Troy Kennedy-Martin']",Italian_Job,317740,./data/IMSDB/texts/Italian_Job.txt,https://www.boxofficemojo.com/release/rl3210380801,Paramount Pictures,"19,457,944","2,633",30-May-03,216 days,PG-13,111,"['Action', 'Crime', 'Thriller']","2,877","106,128,601","176,070,171","60,000,000"
577,"Jacket, The","['Thriller', 'Drama', 'Fantasy']","['Marc Rocco', 'Tom Bleecker', 'Massy Tadjedin']",Jacket,93058,./data/IMSDB/texts/Jacket.txt,https://www.boxofficemojo.com/release/rl39159297,Warner Bros.,"2,217,307",215,"(Wide)Jun 26, 1987",189 days,,116,"['Drama', 'War']","1,075","46,357,676","46,357,676","30,000,000"
578,Jackie Brown,"['Comedy', 'Crime']",['Quentin Tarantino'],Jackie_Brown,119396,./data/IMSDB/texts/Jackie_Brown.txt,https://www.boxofficemojo.com/release/rl4166682113,Miramax,"9,292,248","1,370",25-Dec-97,372 days,R,154,"['Crime', 'Drama', 'Thriller']","1,642","39,673,162","39,673,162","12,000,000"
579,Jacob's Ladder,"['Drama', 'Thriller']",['Bruce Joel Rubin'],Jacob's_Ladder,99871,./data/IMSDB/texts/Jacob's_Ladder.txt,https://www.boxofficemojo.com/release/rl4267345409,TriStar Pictures,"7,500,760","1,052",2-Nov-90,63 days,,113,"['Drama', 'Horror', 'Mystery']","1,264","26,118,851","26,118,851","25,000,000"
580,Jane Eyre,"['Drama', 'Romance']",['Moira Buffini'],Jane_Eyre,1229822,./data/IMSDB/texts/Jane_Eyre.txt,,,,,,,,,,,,,"75,000,000"
581,Jason X,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",['Todd Farmer'],Jason_X,211443,./data/IMSDB/texts/Jason_X.txt,https://www.boxofficemojo.com/release/rl3747251713,New Line Cinema,"6,649,006","1,878",26-Apr-02,250 days,R,91,"['Action', 'Horror', 'Sci-Fi', 'Thriller']","1,879","13,121,555","16,951,798","11,000,000"
582,Jaws,"['Adventure', 'Horror', 'Thriller']","['Peter Benchley', 'Carl Gottlieb']",Jaws,73195,./data/IMSDB/texts/Jaws.txt,https://www.boxofficemojo.com/release/rl3545925121,Universal Pictures,"7,061,513",409,"(Wide)Jun 20, 1975",196 days,,124,"['Adventure', 'Thriller']",675,"260,000,000","470,653,000","7,000,000"
583,Jaws 2,"['Horror', 'Thriller', 'Adventure']","['Carl Gottlieb', 'Howard Sackler']",Jaws_2,77766,./data/IMSDB/texts/Jaws_2.txt,https://www.boxofficemojo.com/release/rl3562702337,Universal Pictures,"9,866,023",640,16-Jun-78,199 days,,116,"['Adventure', 'Horror', 'Thriller']",640,"77,737,272","183,855,272","20,000,000"
584,Jay and Silent Bob Strike Back,"['Adventure', 'Comedy']",['Kevin Smith'],Jay_and_Silent_Bob_Strike_Back,261392,./data/IMSDB/texts/Jay_and_Silent_Bob_Strike_Back.txt,https://www.boxofficemojo.com/release/rl3378152961,Miramax,"11,018,543","2,765",24-Aug-01,130 days,R,104,['Comedy'],"2,765","30,085,147","33,788,161","22,000,000"
585,Jennifer Eight,"['Thriller', 'Mystery']",['Bruce Robinson'],Jennifer_Eight,104549,./data/IMSDB/texts/Jennifer_Eight.txt,https://www.boxofficemojo.com/release/rl1063093761,Paramount Pictures,"3,619,666",967,6-Nov-92,63 days,R,124,"['Crime', 'Drama', 'Mystery', 'Thriller']","1,002","11,390,479","11,390,479","20,000,000"
586,Jennifer's Body,"['Comedy', 'Horror', 'Thriller']",['Diablo Cody'],Jennifer's_Body,1131734,./data/IMSDB/texts/Jennifer's_Body.txt,https://www.boxofficemojo.com/release/rl811435521,Twentieth Century Fox,"6,868,397","2,702",18-Sep-09,112 days,R,102,"['Comedy', 'Horror']","2,738","16,204,793","31,556,061","16,000,000"
587,Jerry Maguire,"['Comedy', 'Drama', 'Romance']",['Cameron Crowe'],Jerry_Maguire,116695,./data/IMSDB/texts/Jerry_Maguire.txt,https://www.boxofficemojo.com/release/rl912098817,Sony Pictures Entertainment (SPE),"17,084,296","2,531",13-Dec-96,384 days,R,139,"['Comedy', 'Drama', 'Romance', 'Sport']","2,531","153,952,592","273,552,592","50,000,000"
589,JFK,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Jim Marrs', 'Jim Garrison', 'Oliver Stone', 'Zachary Sklar']",JFK,102138,./data/IMSDB/texts/JFK.txt,https://www.boxofficemojo.com/release/rl509445633,Warner Bros.,"5,223,658","1,164",20-Dec-91,378 days,R,189,"['Drama', 'History', 'Thriller']","1,395","70,405,498","205,405,498","40,000,000"
590,Jimmy and Judy,['Action'],"['Randall Rubin', 'Jon Schroder']",Jimmy_and_Judy,1332273,./data/IMSDB/texts/Jimmy_and_Judy.txt,,,,,,,,,,,,,"1,000,000"
592,John Wick,"['Action', 'Crime', 'Thriller']",['Derek Kolstad'],John_Wick,2911666,./data/IMSDB/texts/John_Wick.txt,https://www.boxofficemojo.com/release/rl1482524161,Lionsgate,"14,415,922","2,589",24-Oct-14,434 days,R,101,"['Action', 'Crime', 'Thriller']","2,589","43,037,835","86,013,056","20,000,000"
593,Joker,"['Crime', 'Drama', 'Thriller']","['Todd Phillips', 'Scott Silver']",Joker,7286456,./data/IMSDB/texts/Joker.txt,https://www.boxofficemojo.com/release/rl252151297,Warner Bros.,"96,202,337","4,374",4-Oct-19,402 days,R,122,"['Crime', 'Drama', 'Thriller']","4,374","335,451,311","1,074,251,311","55,000,000"
594,Judge Dredd,"['Action', 'Crime', 'Sci-Fi']",['Steven E. de Souza'],Judge_Dredd,1343727,./data/IMSDB/texts/Judge_Dredd.txt,https://www.boxofficemojo.com/release/rl2823718401,Lionsgate,"6,278,491","2,506",21-Sep-12,102 days,R,95,"['Action', 'Crime', 'Sci-Fi']","2,557","13,414,714","41,037,742","50,000,000"
595,Juno,"['Comedy', 'Drama', 'Romance']",['Diablo Cody'],Juno,467406,./data/IMSDB/texts/Juno.txt,https://www.boxofficemojo.com/release/rl2539488769,Fox Searchlight Pictures,"413,869",7,"(Wide)Dec 5, 2007",393 days,PG-13,96,"['Comedy', 'Drama']","2,534","143,495,265","232,372,681","7,500,000"
596,Jurassic Park,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']",['David Koepp'],Jurassic_Park,107290,./data/IMSDB/texts/Jurassic_Park.txt,https://www.boxofficemojo.com/release/rl2354939393,Universal Pictures,"47,026,828","2,404",11-Jun-93,569 days,PG-13,127,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","2,566","357,067,947","912,667,947","63,000,000"
597,Jurassic Park III,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']","['Peter Buchman', 'Alexander Payne', 'John August', 'Jim Taylor']",Jurassic_Park_III,163025,./data/IMSDB/texts/Jurassic_Park_III.txt,https://www.boxofficemojo.com/release/rl3210577409,Universal Pictures,"50,771,645","3,434",18-Jul-01,170 days,PG-13,92,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","3,462","181,171,875","368,780,809","93,000,000"
598,Jurassic Park: The Lost World,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']",['David Koepp'],Jurassic_Park:_The_Lost_World,119567,./data/IMSDB/texts/Jurassic_Park:_The_Lost_World.txt,https://www.boxofficemojo.com/release/rl2405271041,Universal Pictures,"72,132,785","3,281",23-May-97,223 days,PG-13,129,"['Action', 'Adventure', 'Sci-Fi']","3,565","229,086,679","618,638,999","73,000,000"
599,Kafka,['Drama'],['Lem Dobbs'],Kafka,102181,./data/IMSDB/texts/Kafka.txt,https://www.boxofficemojo.com/release/rl3831334401,Miramax,"40,814",2,4-Dec-91,394 days,,98,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",32,"1,059,071","1,059,071","11,000,000"
600,Kalifornia,"['Crime', 'Thriller']",['Tim Metcalfe'],Kalifornia,107302,./data/IMSDB/texts/Kalifornia.txt,https://www.boxofficemojo.com/release/rl3680339457,Gramercy Pictures (I),"1,159,133",359,3-Sep-93,120 days,R,117,"['Crime', 'Drama', 'Thriller']",359,"2,395,231","2,395,231","9,000,000"
601,Kate & Leopold,"['Romance', 'Fantasy', 'Comedy']","['James Mangold', 'Steven Rogers']",Kate_&_Leopold,35423,./data/IMSDB/texts/Kate_&_Leopold.txt,https://www.boxofficemojo.com/release/rl3244131841,Miramax,"9,725,408","2,452",25-Dec-01,372 days,PG-13,118,"['Comedy', 'Fantasy', 'Romance']","2,467","47,121,859","76,019,048","48,000,000"
602,Kids,['Drama'],"['Larry Clark', 'Harmony Korine']",Kids,113540,./data/IMSDB/texts/Kids.txt,https://www.boxofficemojo.com/release/rl22840833,Miramax,"85,709",2,21-Jul-95,164 days,,91,['Drama'],187,"7,412,216","7,412,216","1,500,000"
603,"Kids Are All Right, The","['Comedy', 'Drama']","['Lisa Cholodenko', 'Stuart Blumberg']",Kids_Are_All_Right,842926,./data/IMSDB/texts/Kids_Are_All_Right.txt,https://www.boxofficemojo.com/release/rl39618049,Focus Features,"491,971",7,"(Wide)Jul 9, 2010",176 days,R,106,"['Comedy', 'Drama', 'Romance']",994,"20,811,365","34,705,850","4,000,000"
604,Kill Bill Volume 1 & 2,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",['Quentin Tarantino'],Kill_Bill_Volume_1_&_2,422704,./data/IMSDB/texts/Kill_Bill_Volume_1_&_2.txt,,,,,,,,,,,,,"30,000,000"
605,Kill Your Darlings,"['Drama', 'Romance']","['John Krokidas', 'Austin Bunn']",Kill_Your_Darlings,1311071,./data/IMSDB/texts/Kill_Your_Darlings.txt,https://www.boxofficemojo.com/release/rl2136770049,Sony Pictures Classics,"53,452",4,16-Oct-13,442 days,R,104,"['Biography', 'Drama', 'Romance', 'Thriller']",78,"1,030,064","1,877,924","56,780,000"
606,Killing Zoe,"['Crime', 'Drama', 'Thriller']",['Roger Avary'],Killing_Zoe,110265,./data/IMSDB/texts/Killing_Zoe.txt,https://www.boxofficemojo.com/release/rl1482458625,October Films,"30,586",2,19-Aug-94,135 days,R,96,"['Crime', 'Thriller']",14,"418,961","418,961","1,500,000"
607,King Kong,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']","['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']",King_Kong,360717,./data/IMSDB/texts/King_Kong.txt,https://www.boxofficemojo.com/release/rl1331463681,Universal Pictures,"50,130,145","3,568",14-Dec-05,383 days,PG-13,187,"['Action', 'Adventure', 'Drama', 'Romance']","3,627","218,080,025","562,363,449","207,000,000"
608,"King of Comedy, The","['Comedy', 'Crime', 'Drama']",['Paul D. Zimmerman'],King_of_Comedy,188766,./data/IMSDB/texts/King_of_Comedy.txt,,,,,,,,,,,,,"20,000,000"
609,"King's Speech, The",['Drama'],['David Seidler'],King's_Speech,1504320,./data/IMSDB/texts/King's_Speech.txt,https://www.boxofficemojo.com/release/rl3042739713,The Weinstein Company,"355,450",4,"(Wide)Nov 26, 2010",401 days,R,118,"['Biography', 'Drama', 'History']","2,584","135,453,143","423,999,102","15,000,000"
610,"Kingdom, The","['Action', 'Drama', 'Thriller']",['Matthew Michael Carnahan'],Kingdom,3673794,./data/IMSDB/texts/Kingdom.txt,,,,,,,,,,,,,"80,000,000"
